20191018|1|12|127-05-47.679|37-29-57.421|2019Y4845|-70.82|24.90|2019Y5463|-90.43|-10.10|20193AITU|-91.95|-11.64
20191018|1|12|127-05-48.086|37-29-57.421|2019Y4845|-70.93|25.18|2019Y5463|-91.81|-11.37|20193AITU|-92.15|-11.71
20191018|1|12|127-05-48.494|37-29-57.420|2019Y4845|-71.15|26.59|2019Y7732|-91.59|-10.89|2019Y5463|-92.40|-11.71
20191018|1|12|127-05-48.901|37-29-57.420|2019Y5463|-93.83|10.38|2019Y7732|-101.20|0.04|2019Y4845|-101.42|-0.20
20191018|1|12|127-05-49.308|37-29-57.420|2019Y5463|-94.78|27.34|201934626|-94.78|27.34|2019Y7732|-121.19|-16.87
20191018|1|12|127-05-49.715|37-29-57.419|2019Y7732|-101.34|19.72|2019Y5463|-116.06|-5.40|2019Y4845|-125.56|-15.01
20191018|1|12|127-05-50.122|37-29-57.419|2019Y5463|-113.99|6.60|2019Y7732|-114.80|5.43|2019Y4845|-125.54|-6.61
20191018|1|12|127-05-50.529|37-29-57.419|2019Y5463|-88.06|9.30|2019Y7732|-88.70|8.12|2019Y4845|-101.46|-6.88
20191018|1|12|127-05-50.936|37-29-57.418|2019Y5463|-111.22|8.70|2019Y7732|-113.53|5.13|2019Y4169|-124.75|-7.33
20191018|1|12|127-05-51.343|37-29-57.418|2019Y5463|-87.28|12.16|2019Y7732|-91.80|4.28|2019Y4169|-100.27|-5.16
20191018|1|12|127-05-51.751|37-29-57.418|2019Y5463|-88.83|10.00|2019Y7732|-90.87|6.45|2019Y4169|-100.29|-4.51
20191018|1|12|127-05-52.158|37-29-57.417|2019Y5463|-89.77|8.38|2019Y7732|-89.89|8.17|2019Y4169|-100.33|-4.46
20191018|1|12|127-05-52.565|37-29-57.417|2019Y7732|-92.13|7.91|2019Y5463|-92.71|6.97|2019Y4169|-100.42|-2.37
20191018|1|12|127-05-52.972|37-29-57.417|2019Y7732|-90.27|10.72|2019Y5463|-94.41|4.03|2019Y4169|-100.60|-2.98
20191018|1|12|127-05-53.379|37-29-57.416|2019Y7732|-88.94|12.52|2019Y5463|-95.66|1.74|2019Y4169|-100.45|-3.50
20191018|1|12|127-05-53.786|37-29-57.416|2019Y7732|-89.67|12.07|2019Y5463|-96.66|1.26|2019Y4169|-100.37|-2.80
20191018|1|12|127-05-54.193|37-29-57.416|2019Y7732|-89.70|12.55|2019Y5463|-98.57|-0.66|2019Y4169|-100.73|-2.98
20191018|1|12|127-05-54.600|37-29-57.415|2019Y7732|-90.36|12.12|2019Y5463|-100.35|-2.04|2019Y4169|-100.74|-2.46
20191018|1|12|127-05-55.007|37-29-57.415|2019Y7732|-89.89|12.51|201937097|-100.43|-2.48|2019Y5463|-101.10|-3.19
